0,0,0,0,0,0,-0.4139398301071546,-0.9103042442232486,0.9407344195695001,0.3391441461049207,0.9672413020012532,0.2538587475406751,0,0,0,0,0,0,0,0,0,0,-0.3491015095551042,-0.9370849139893073,0,0,-0.48415297891370185,-0.8749833672756234,0,0,0,0,0,0,0,0,0,0,-0.40204447397616805,-0.9156201400937106,-0.7186879947531303,-0.6953327018037657,-0.7591074878907388,-0.6509653000185278,0,0,0,0,0,0,0,0,0,0,-0.2024501157103208,-0.9792925766331928,-0.647946663156124,-0.7616857105820249,0,0,0,0,0,0,0,0,0,0,0,0,0.7520473911725599,0.6591090360710787,-0.6148288169548303,-0.788660589760845,0,0,0,0,0,0,0,0,0,0,-0.7120343817607044,0.7021445999156096,-0.9994889391186046,-0.031966554077135605,0.42671522727090316,-0.904386043023189,0,0,0,0,0,0,0,0,0,0,0,0,-0.36845274395407124,-0.9296464787609942,0.45132739760100604,-0.8923584370502154,0,0,0,0,0,0,0,0,0,0,0,0,-0.4480455491076317,-0.8940107303186248,0.5555782607863101,-0.8314642482642647,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.550169411961462,-0.8350530630696347,-0.4008032840162234,0.91616413787149,0.458434042372141,-0.8887284336592016,0,0,0,0,0,0,0,0,0,0,-0.3594095977964121,-0.9331799081698133,0,0,-0.2253667611320569,-0.9742739978963035,0,0,0,0,0,0,0,0,0,0,-0.3829526626528626,-0.9237679677100104,0,0,-0.210492811969286,-0.9775954051187346,0,0,0,0,0,0,0,0,0,0,-0.21229839343431267,-0.9772048874955599,-0.7831894145664453,-0.6217831944585417,-0.8242950108459872,-0.5661605206073751,0,0,0,0,0,0,0,0,0,0,0.4668389335060394,0.8843423602671895,0.18483446493888606,0.9827696681169782,0,0,0,0,0,0,0,0,0,0,-0.4896361992886327,0.871926827403643,-0.6031848971031123,0.797601391615328,0.9339626115139639,0.3573707322851392,0.5018247705602626,-0.8649693056127135,0,0,0,0,0,0,0,0,0,0,-0.8439644426041766,-0.5363991234331221,0,0,-0.11526759681505246,-0.9933344759568564,0,0,0,0,0,0,0,0,-0.2677948345151574,-0.9634759605755607,-0.4933351053119964,-0.8698393379623627,0,0,-0.1470831226802471,-0.9891241352947705,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.7458675761680458,-0.6660942567093673,0.6536028793438564,-0.7568376814835663,0.8155680040702061,-0.5786612400506362,0,0,0,0,0,0,0,0,0,0,-0.36274978801445423,-0.9318865764112436,0,0,-0.541790856694932,-0.8405133357667632,0,0,0,0,0,0,0,0,0,0,-0.3141032359556152,-0.9493888334935329,-0.9216008130373934,-0.388139074828618,-0.8437223042836042,-0.5367799113737075,0,0,0,0,0,0,0,0,0,0,0.49534268179672103,0.8686976617848309,-0.9729735271802454,-0.2309166849892669,0,0,0,0,0,0,0,0,0.0,1.0,-0.8463076213201292,0.5326944810071386,0.5684737691502315,0.8227013879823769,0.7552248206973324,0.6554658421326638,0,0,0,0,0,0,0,0,-0.02608251904212889,0.9996597932298854,0.2398695482946563,0.9708051296737763,-0.9409316386901612,-0.33859659081545396,0.501062779303134,-0.8654109377613729,0,0,0,0,0,0,0,0,0,0,-0.3761126109462728,-0.926573960289829,0,0,0.14953849947745373,-0.9887559037366258,0,0,0,0,0,0,0,0,0,0,-0.4039550188154096,-0.9147788491071719,0,0,0.06857179641763002,-0.9976461841434864,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.8160863029790538,-0.5779300529389172,-0.036372673195480376,0.9993382953958156,0.9653390945340959,-0.26099891295576655,0,0,0,0,0,0,0,0,0,0,-0.6306564582664143,-0.7760621313057753,0,0,-0.2477316154325745,-0.9688286983338009,0,0,0,0,0,0,0,0,-0.327420652856938,-0.9448786779702125,-0.5671398280600621,-0.8236215243836231,0,0,-0.7928554889588562,-0.609409692758339,0,0,0,0,0,0,0,0,-0.36001379672739336,-0.932946979289781,0,0,-0.984586825384827,-0.17489649304267987,-0.9001458257450351,-0.43558867339933094,0,0,0,0,0,0,0,0,-0.36433467014572546,-0.9312680860685635,-0.7887777523822957,0.6146784991739453,-0.9797437715047317,-0.20025519268594325,0,0,0,0,0,0,0,0,-0.4708412385059189,0.8822179595327975,-0.029936835870392347,0.999551792484046,-0.17480121731640422,0.9846037448764366,0.7167013161424965,-0.6973802574203066,0,0,0,0,0,0,0,0,0,0,-0.9148532551409149,-0.4037864801576102,0,0,-0.45653147518966564,0.8897072620593515,0,0,0,0,0,0,0,0,0,0,-0.42191822111475624,-0.9066338923134076,0,0,-0.20872213980818546,-0.9779749835010568,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.8646825268351217,-0.5023187511789993,0.9712125575668777,-0.23821454200867856,0,0,0,0,0,0,0,0,0,0,0,0,-0.5170338257620167,-0.8559649659991304,0.19999517884071497,-0.9797968812159337,0,0,0,0,0,0,0,0,0,0,0,0,-0.45842615351288235,-0.888732502936279,-0.17797986504290236,-0.9840341293061488,0,0,0,0,0,0,0,0,0,0,-0.3991576052656032,-0.9168823295050619,0,0,-0.7906692543364674,-0.6122435220131076,0,0,0,0,0,0,0,0,0,0,-0.31795500688745376,-0.9481058029540792,-0.9379259766931822,-0.34683549738188585,-0.9367400609467764,-0.35002579650281435,0,0,0,0,0,0,0,0,0,0,0.1843041397017453,0.9828692609339248,-0.46052624534827924,0.8876460878894338,0.9650270120087674,-0.26215046460655106,0,0,0,0,0,0,0,0,-0.4252278043909394,0.9050863574117449,-0.9005529783977292,0.4347462858944044,0,0,0.5146573791341973,-0.8573959307710289,0,0,0,0,0,0,0,0,0,0,-0.382627822345996,-0.9239025649746627,0,0,0.15369493453345037,-0.9881183467068904,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.8291572734389504,-0.559015398628057,0.6767679421114161,0.7361964089360115,0.9987140905943932,-0.05069679721850621,0,0,0,0,0,0,0,0,0,0,-0.6351950272904724,-0.7723517833898333,0,0,-0.3242775572174863,-0.9459619790906292,0,0,0,0,0,0,0,0,-0.5417240461504635,-0.8405563977642253,-0.6451169846011594,-0.7640838148914733,0,0,-0.15961024692115672,-0.987180109745819,0,0,0,0,0,0,0,0,-0.47762290246588457,-0.8785649452602032,0,0,0,0,-0.5764158638428143,-0.8171565039270887,0,0,0,0,0,0,0,0,-0.29987813832434257,-0.9539775165878526,0,0,-0.8073338734396137,-0.5900949218532471,-0.8405563977642253,-0.5417240461504637,0,0,0,0,0,0,0,0,-0.2848838256062306,-0.958562051151598,-0.9884305603095989,0.1516740829741607,-0.9385827082070552,-0.345054343335524,0,0,0,0,0,0,0,0,0,0,-0.4893132098542385,0.8721081255567694,-0.2697793751718928,0.9629221613047771,0.39481652046245186,0.9187599877932877,0.640471241946899,-0.7679821535940772,0,0,0,0,0,0,-0.4673140103672337,-0.8840914068774184,-0.9932173221159334,-0.1162727442217394,0,0,0,0,0.16817322757538852,-0.9857574577586905,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.7138707612930435,-0.7002774708434439,0.31266632141865347,0.9498630277311182,0.7461734206628665,-0.6657516250797116,0,0,0,0,0,0,0,0,0,0,-0.22578988400783534,-0.9741760253053492,0,0,-0.23483848178982114,-0.9720344065261537,0,0,0,0,0,0,0,0,0,0,-0.1536971337153196,-0.9881180046369438,-0.8128555664323902,-0.5824653020737613,-0.7099382882173022,-0.7042638901172533,0,0,0,0,0,0,0,0,0,0,-0.1405087740210675,-0.9900794333906228,-0.8280210086306983,-0.5606970744227234,0,0,0,0,0,0,0,0,0,0,0,0,-0.3169130469055978,0.9484545960144904,0.8750176103056432,-0.48409108817969543,0,0,0,0,0,0,0,0,0,0,-0.9751014909615284,0.221759063680843,-0.9350311823051314,-0.35456549199981097,0.28070184033453643,-0.9597950181329368,0,0,0,0,0,0,0,0,-0.8543018165694932,0.5197772659573173,0.8283743305415263,0.5601749445484671,-0.7560487125738926,-0.6545153506338559,0.1603012225028807,-0.9870681425636642,0,0,0,0,0,0,0,0,0,0,-0.9029190862546481,-0.4298105672003323,0,0,0.2889023110243071,-0.9573585820813508,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.575735459521608,-0.8176360318928239,-0.43496815911014164,0.9004458343289364,0.7929303795606968,-0.6093122460362417,0,0,0,0,0,0,0,0,0,0,-0.29800123480789675,-0.9545654844236559,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,-0.36416583186570955,-0.9313341220537105,-0.8823529411764703,-0.4705882352941181,-0.45657533349669976,-0.8896847558783827,0,0,0,0,0,0,0,0,0,0,-0.33335777220611706,-0.942800400779388,-0.931946505261014,-0.36259579607571696,0,0,0,0,0,0,0,0,0,0,0,0,-0.9261362840479684,0.37718905520948065,0.9622616680048973,0.2721258574417961,0,0,0,0,0,0,0,0,-0.5155089298354109,0.8568842064479597,-0.8639482508962207,0.5035805990835637,-0.8404415828050916,0.5419021552753525,0.7179564817166565,-0.6960879903870202,0,0,0,0,0,0,0,0,0,0,-0.9482558892140793,-0.3175071157798133,-0.8455675604659717,-0.5338684301282713,0.1553439608035979,-0.9878604424926885,0,0,0,0,0,0,0,0,0,0,-0.4685138292093759,-0.8834561629416412,0,0,0.11724137931034694,0.9931034482758618,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9702322687218901,0.24217626789339625,0.8956175498388661,-0.4448249143434147,0,0,0,0,0,0,0,0,0,0,-0.35264907154338143,-0.9357556477732801,-0.9151193633952254,-0.40318302387267924,0.20196197449612618,-0.979393363698992,0,0,0,0,0,0,0,0,0,0,-0.34650063180859775,-0.938049738636626,0,0,-0.5548852569453965,-0.83192689079308,0,0,0,0,0,0,0,0,0,0,-0.3955301396405994,-0.9184529975104267,-0.8109391373883549,-0.5851305114688781,-0.7845472118942542,-0.6200690867225621,0,0,0,0,0,0,0,0,0,0,0.2305094036019395,0.9730700976040102,-0.9761223053148007,0.21722164962756138,0,0,0,0,0,0,0,0,0.0,1.0,-0.11148535534800584,0.9937660768726858,-0.7079873979467025,-0.7062250663553775,0.9411008683954935,-0.33812594621715747,0.4211471848764162,-0.9069923090471439,0,0,0,0,0,0,0,0,-0.5444563335467606,-0.8387891873771494,-0.9882352941176469,-0.15294117647058833,0,0,0.20531360593954176,-0.9786962364370788,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.8859755379230605,-0.46373197668690425,-0.6109076955771372,0.7917018299111299,0.9935148248769688,-0.1137026505833777,0,0,0,0,0,0,0,0,0,0,-0.32422483189125934,-0.9459800517902502,0,0,0.3267306718880277,-0.9451174890179517,0,0,0,0,0,0,0,0,0,0,-0.2192437115985388,-0.975670126079761,0,0,-0.4991863353396896,-0.8664946639247878,0,0,0,0,0,0,0,0,0,0,-0.33384172040214566,-0.942629145379526,0,0,-0.639307493334314,-0.7689511876358576,0,0,0,0,0,0,0,0,0,0,-0.6280139682432033,-0.7782020661058571,-0.936245707129278,-0.35134594900467836,-0.8838957971894769,-0.4676838886585458,0,0,0,0,0,0,0,0,-0.947390174087844,-0.3200810179342176,-0.18707012812338092,0.9823465616389675,-0.9107283863307033,-0.41300581876224596,0,0,0,0,0,0,0,0,0.0,1.0,0.7526814388202527,0.6583848810957571,-0.964874032854366,0.2627129626100543,0.747239862832391,-0.6645544277139604,0,0,0,0,0,0,0,0,0,0,-0.5668504570705233,-0.8238207082362878,0,0,-0.4320852473750843,-0.901832766648458,0,0,0,0,0,0,0,1,1
